Drug Name,Generic Name, Number of Prescribers , Number of Medicare Part D Claims , Number of Standardized 30-Day Part D Fills ,Aggregate Cost Paid for Part D Claims, Number of Medicare Beneficiaries , GE65 Suppression Flag , Number of Medicare Part D Claims for Beneficiaries 65+ , Number of Standardized 30-Day Part D Fills for Beneficiaries 65+ ,Aggregate Cost Paid for Part D Claims for Beneficiaries 65+, Beneficiary 65+ Suppression Flag , Number of Medicare Beneficiaries 65+ , Opioid Drug Flag , Antibiotic Drug Flag , High Risk Medication (HRM) Drug Flag , Antipsychotic Drug Flag 
LOVAZA ,OMEGA-3 ACID ETHYL ESTERS ,35364,140524,177402.7,39413023.16,63630,  ,107078,139669.7,30871837.55,  ,47818,N ,N ,N ,N 
LOVENOX ,ENOXAPARIN SODIUM ,8752,38085,38450.2,18476043.23,20792,  ,33824,34112.6,14184206.87,  ,18868,N ,N ,N ,N 
LOW-OGESTREL ,NORGESTREL-ETHINYL ESTRADIOL ,2299,11408,15283.2,282912.67,2094,  ,77,89.2,1713.37,  ,12,N ,N ,N ,N 
LOXAPINE ,LOXAPINE SUCCINATE ,9967,103048,112043.2,4716353.83,12288,  ,26961,31149.3,1093348.19,  ,3277,N ,N ,N ,Y 
LUCENTIS ,RANIBIZUMAB ,139,1326,1384.1,3089356.76,368,  ,1254,1311.2,2958641.83,  ,346,N ,N ,N ,N 
LUDENT FLUORIDE ,SODIUM FLUORIDE ,173,791,1284.8,4105.55,216,  ,407,766.1,2197.09,  ,137,N ,N ,N ,N 
LUER-LOK SYRINGE ,"SYRINGE W-O NEEDL,INSULIN,1 ML ",18,26,34,634.01,18,# ,,,,# ,,N ,N ,N ,N 
LUFYLLIN ,DYPHYLLINE ,,24,42.2,13061.72,,# ,,,,# ,,N ,N ,N ,N 
LUMIGAN ,BIMATOPROST ,68917,2136355,2945212,434062076.16,447320,  ,2013717,2789226.8,410418357.20,  ,421498,N ,N ,N ,N 
LUMIZYME ,ALGLUCOSIDASE ALFA ,22,395,395,11953009.69,21,  ,22,22,479705.24,* ,,N ,N ,N ,N 
LUNESTA ,ESZOPICLONE ,7851,31234,36066.4,13187666.48,7629,  ,20075,23920.7,8696307.56,  ,5082,N ,N ,Y ,N 
LUPANETA PACK ,LEUPROLIDE/NORETHINDRONE ACET ,42,109,146.8,168288.08,43,  ,,,0.00,  ,,N ,N ,N ,N 
LUPRON DEPOT ,LEUPROLIDE ACETATE ,3989,17525,33452.2,44213173.16,5848,  ,12138,25096.2,34659766.81,  ,4285,N ,N ,N ,N 
LUPRON DEPOT-PED ,LEUPROLIDE ACETATE ,61,272,324.4,655270.40,61,  ,94,120.4,223736.78,  ,30,N ,N ,N ,N 
LUTERA ,LEVONORGESTREL-ETHIN ESTRADIOL ,2331,9200,12843.7,207410.95,2081,  ,46,74.1,966.76,  ,12,N ,N ,N ,N 
LUVOX CR ,FLUVOXAMINE MALEATE ,50,98,101.4,50237.19,47,  ,14,15,7186.33,* ,,N ,N ,N ,N 
LUXIQ ,BETAMETHASONE VALERATE ,113,193,205.7,107487.17,106,  ,146,152.7,78312.10,  ,87,N ,N ,N ,N 
LUZU ,LULICONAZOLE ,1177,1897,2022.4,810287.68,1449,  ,1624,1744.4,695354.46,  ,1261,N ,N ,N ,N 
LYNPARZA ,OLAPARIB ,655,4781,4781,28334998.74,669,  ,3223,3223,18680679.65,  ,445,N ,N ,N ,N 
LYRICA ,PREGABALIN ,260790,4732208,5541414.2,1766279386.00,826026,  ,2742724,3337643.5,1009234018.20,  ,502941,N ,N ,N ,N 
LYSODREN ,MITOTANE ,144,553,666.4,487330.83,120,  ,377,451.2,290786.03,  ,83,N ,N ,N ,N 
LYSTEDA ,TRANEXAMIC ACID ,21,48,50,13336.53,20,* ,,,,* ,,N ,N ,N ,N 
M-M-R II VACCINE ,"MEASLES,MUMPS&RUBELLA VACC/PF ",3181,6830,6885.1,524273.11,6318,  ,4489,4520,342256.12,  ,4165,N ,N ,N ,N 
MACROBID ,NITROFURANTOIN MONOHYD/M-CRYST ,480,736,837,199386.87,462,  ,624,724,173099.77,  ,396,N ,Y ,Y ,N 
MACRODANTIN ,NITROFURANTOIN MACROCRYSTAL ,842,2226,2906.9,861094.78,819,  ,1933,2553,720423.97,  ,718,N ,Y ,Y ,N 
MAGELLAN INSULIN SAFETY SYRNG ,"SYRINGE,NEEDLE,INSULN,SAFE,1ML ",174,4742,4753.6,126011.26,864,  ,4274,4285.6,109401.91,  ,751,N ,N ,N ,N 
MAGELLAN INSULIN SAFETY SYRNG ,"SYRINGE,NEEDLE,INSULN,SF 0.5ML ",26,170,171.5,5047.67,26,  ,151,151.7,4259.12,# ,,N ,N ,N ,N 
MAGELLAN INSULIN SYRINGE ,"SYRINGE,NEEDLE,INSULN,SF 0.5ML ",103,2967,2967,80749.76,494,  ,2486,2486,66973.86,  ,403,N ,N ,N ,N 
MAGNEBIND 400 RX ,CALCIUM CARBONATE/MAG CARB/FA ,33,73,96.2,1812.25,31,  ,48,64,1242.54,  ,19,N ,N ,N ,N 
MAGNESIUM CHLORIDE ,MAGNESIUM CHLORIDE ,,21,33.7,409.66,,* ,,,,* ,,N ,N ,N ,N 
MAGNESIUM SULFATE ,MAGNESIUM SULFATE ,584,3238,3321.3,55459.24,625,  ,2046,2103.5,29582.21,  ,412,N ,N ,N ,N 
MAGNESIUM SULFATE ,MAGNESIUM SULFATE IN WATER ,121,620,620.7,25259.91,123,  ,376,376.7,16487.60,  ,81,N ,N ,N ,N 
MAGNESIUM SULFATE-D5W ,MAGNESIUM SULFATE/D5W ,42,193,193,10002.17,48,  ,124,124,3560.89,  ,28,N ,N ,N ,N 
MAKENA ,HYDROXYPROGESTERONE CAPROATE ,379,989,1064.3,3457698.62,393,  ,,,0.00,  ,,N ,N ,N ,N 
MALARONE ,ATOVAQUONE/PROGUANIL HCL ,185,257,277.4,70613.66,220,  ,223,241.3,42205.83,# ,,N ,N ,N ,N 
MALATHION ,MALATHION ,2681,4245,4277.1,866505.60,3029,  ,1497,1513.3,300701.83,  ,1098,N ,N ,N ,N 
MANNITOL ,MANNITOL ,53,203,204.9,1465.92,80,  ,177,177.8,1342.08,  ,68,N ,N ,N ,N 
MAPROTILINE HCL ,MAPROTILINE HCL ,1305,6641,9973.1,650287.63,1182,  ,5568,8603.4,533274.57,  ,972,N ,N ,N ,N 
MARCAINE ,BUPIVACAINE HCL ,49,96,96.7,2189.50,52,# ,,,,# ,,N ,N ,N ,N 
MARCAINE ,BUPIVACAINE HCL/PF ,78,138,157.4,4771.68,96,  ,111,118.4,686.51,  ,84,N ,N ,N ,N 
MARGESIC ,BUTALB/ACETAMINOPHEN/CAFFEINE ,77,201,234.7,17134.60,76,  ,139,170.7,13246.78,  ,51,N ,N ,Y ,N 
MARINOL ,DRONABINOL ,292,944,989.2,1721714.45,284,  ,205,217,245183.00,  ,106,N ,N ,N ,N 
MARLISSA ,LEVONORGESTREL-ETHIN ESTRADIOL ,429,1906,2448.4,42291.77,368,* ,,,,* ,,N ,N ,N ,N 
MARPLAN ,ISOCARBOXAZID ,157,928,1187.4,580821.26,144,  ,644,865.9,403330.43,  ,98,N ,N ,N ,N 
MATULANE ,PROCARBAZINE HCL ,389,1058,1068.5,1712528.16,415,  ,722,730.1,1065726.32,  ,298,N ,N ,N ,N 
MATZIM LA ,DILTIAZEM HCL ,16212,60306,102856.2,8159929.15,16907,  ,54741,94883.1,7506616.83,  ,15261,N ,N ,N ,N 
MAVIK ,TRANDOLAPRIL ,194,740,1203.4,86469.11,174,  ,725,1167.1,83802.09,# ,,N ,N ,N ,N 
MAXALT ,RIZATRIPTAN BENZOATE ,1148,4855,5306.4,2804314.30,1008,  ,2154,2463.5,1257560.05,  ,533,N ,N ,N ,N 
MAXALT MLT ,RIZATRIPTAN BENZOATE ,1394,5129,5650.6,2567839.36,1242,  ,2461,2840.6,1266678.57,  ,709,N ,N ,N ,N 
MAXI-COMFORT ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",32,73,87.3,2097.95,31,  ,47,59,1491.47,  ,19,N ,N ,N ,N 
MAXI-COMFORT ,"SYRINGE AND NEEDLE,INSULIN,1ML ",62,217,326.2,4617.52,89,  ,142,239.8,2675.26,  ,64,N ,N ,N ,N 
MAXIDEX ,DEXAMETHASONE ,568,1105,1232.2,85252.15,711,  ,956,1069.3,73609.45,  ,612,N ,N ,N ,N 
MAXIPIME ,CEFEPIME HCL ,298,706,708.4,50873.43,337,  ,506,508.4,35379.37,  ,248,N ,Y ,N ,N 
MAXITROL ,NEO/POLYMYX B SULF/DEXAMETH ,235,309,312,40260.58,255,  ,275,277.6,36124.34,  ,227,N ,N ,N ,N 
MAXZIDE ,TRIAMTERENE/HYDROCHLOROTHIAZID ,520,2132,3767.1,350833.95,468,  ,2033,3620.9,333853.28,  ,445,N ,N ,N ,N 
MAXZIDE-25 MG ,TRIAMTERENE/HYDROCHLOROTHIAZID ,868,3186,5513.4,247606.22,807,  ,3075,5323.1,238852.15,  ,780,N ,N ,N ,N 
MECLIZINE HCL ,MECLIZINE HCL ,286953,2611070,2901499.8,38120745.98,1129049,  ,2231395,2489846.9,32345587.55,  ,974297,N ,N ,N ,N 
MECLOFENAMATE SODIUM ,MECLOFENAMATE SODIUM ,565,1775,2636.6,804339.51,608,  ,1286,2025.6,587546.03,  ,429,N ,N ,N ,N 
MEDROL ,METHYLPREDNISOLONE ,1786,4336,6117.8,268582.26,1827,  ,3674,5249.5,224398.65,  ,1550,N ,N ,N ,N 
MEDROXYPROGESTERONE ACETATE ,MEDROXYPROGESTERONE ACETATE ,77037,467912,872423.1,10408764.52,127975,  ,216699,406032.2,2529029.66,  ,54922,N ,N ,N ,N 
MEFENAMIC ACID ,MEFENAMIC ACID ,264,557,579.7,247459.53,281,  ,163,183.2,80255.78,  ,79,N ,N ,N ,N 
MEFLOQUINE HCL ,MEFLOQUINE HCL ,7600,13166,25102.9,686978.65,11373,  ,12182,23321.3,632758.13,  ,10628,N ,N ,N ,N 
MEGACE ,MEGESTROL ACETATE ,110,207,227.7,32779.17,108,  ,157,175.4,24127.06,  ,91,N ,N ,Y ,N 
MEGACE ES ,MEGESTROL ACETATE ,6864,18848,19705.3,16544656.29,9731,  ,14765,15443.8,12894073.97,  ,8120,N ,N ,Y ,N 
MEGESTROL ACETATE ,MEGESTROL ACETATE ,93736,612252,675111.6,21586812.31,209019,  ,503974,558173.1,17738237.42,  ,175660,N ,N ,Y ,N 
MEKINIST ,TRAMETINIB DIMETHYL SULFOXIDE ,921,4806,4848.2,46245496.15,1162,  ,3835,3872.3,36817407.13,  ,935,N ,N ,N ,N 
MELOXICAM ,MELOXICAM ,306444,9231899,13088740.5,55024491.30,2755597,  ,7090672,10420439.1,43389336.27,  ,2177487,N ,N ,N ,N 
MEMANTINE HCL ,MEMANTINE HCL ,121724,1201345,1479347.2,106734053.53,342373,  ,1148277,1418134.5,101804905.08,  ,327861,N ,N ,N ,N 
MENACTRA ,"MENING VAC A,C,Y,W-135 DIP/PF ",1747,2714,2728.8,366846.43,2572,  ,1756,1765,232782.85,  ,1664,N ,N ,N ,N 
MENEST ,"ESTROGENS,ESTERIFIED ",7026,33792,54613.5,2505159.94,6930,  ,27026,45827.9,2012207.67,  ,5691,N ,N ,Y ,N 
MENOMUNE-A-C-Y-W-135 ,"MENINGOCOC VAC A,C,Y,W-135/PF ",1017,1578,1582,213791.94,1553,  ,1349,1353,181276.08,  ,1332,N ,N ,N ,N 
MENOMUNE-A-C-Y-W-135 ,"MENINGOCOCCAL VAC A,C,Y,W-135 ",12,12,14,3956.64,12,* ,,,,* ,,N ,N ,N ,N 
MENOSTAR ,ESTRADIOL ,697,3263,5541.1,636509.30,789,  ,3080,5255.8,602696.24,  ,747,N ,N ,Y ,N 
MENTAX ,BUTENAFINE HCL ,1253,2505,2659.2,509502.52,1404,  ,1967,2113.3,407056.66,  ,1150,N ,N ,N ,N 
MENVEO A-C-Y-W-135-DIP ,"MENING VAC A,C,Y,W-135 DIP/PF ",210,438,448,57916.58,427,  ,207,211,25456.80,  ,201,N ,N ,N ,N 
MEPERIDINE HCL ,MEPERIDINE HCL ,8156,25644,26041.4,1330266.20,8964,  ,13172,13401.6,594275.34,  ,5669,Y ,N ,Y ,N 
MEPERIDINE HCL ,MEPERIDINE HCL/PF ,545,6558,6576.5,98537.72,5274,  ,4208,4217.7,38895.85,  ,3665,Y ,N ,Y ,N 
MEPHYTON ,PHYTONADIONE ,224,317,317,38839.90,266,  ,297,297,36868.79,  ,249,N ,N ,N ,N 
MEPROBAMATE ,MEPROBAMATE ,3072,13406,16298.9,3427419.23,2654,  ,12554,15380.9,3137977.84,  ,2491,N ,N ,Y ,N 
MEPRON ,ATOVAQUONE ,875,2740,2870.6,4308057.10,1007,  ,987,1053.4,1554081.51,  ,383,N ,N ,N ,N 
MERCAPTOPURINE ,MERCAPTOPURINE ,10214,80260,124013.6,10448368.05,14826,  ,60617,99641.8,8239931.66,  ,11403,N ,N ,N ,N 
MEROPENEM ,MEROPENEM ,9755,52177,52192.2,9717456.81,15470,  ,34286,34300.3,5763198.48,  ,11042,N ,Y ,N ,N 
MEROPENEM-0.9% NACL ,MEROPENEM-0.9% SODIUM CHLORIDE ,184,489,489,125970.06,202,  ,352,352,92800.01,  ,150,N ,Y ,N ,N 
MERREM ,MEROPENEM ,220,492,492,294690.81,245,  ,358,358,202079.01,  ,177,N ,Y ,N ,N 
MESALAMINE ,MESALAMINE ,5946,17540,19933.1,5896726.09,7144,  ,14690,16875,4898096.03,  ,5994,N ,N ,N ,N 
MESALAMINE ,MESALAMINE W/CLEANSING WIPES ,2474,5240,5820,2278037.86,2745,  ,4347,4856.4,1846673.44,  ,2267,N ,N ,N ,N 
MESNA ,MESNA ,42,119,119.4,11669.94,41,  ,84,84.4,9317.38,# ,,N ,N ,N ,N 
MESNEX ,MESNA ,257,590,601.4,538908.95,264,  ,424,433.6,410259.89,  ,195,N ,N ,N ,N 
MESTINON ,PYRIDOSTIGMINE BROMIDE ,3786,20178,27485.2,25837307.85,4259,  ,14635,20438,18717996.17,  ,3191,N ,N ,N ,N 
METADATE CD ,METHYLPHENIDATE HCL ,337,1129,1169.7,379086.48,266,  ,252,270.5,96648.35,  ,59,N ,N ,N ,N 
METADATE ER ,METHYLPHENIDATE HCL ,1632,5382,5854.7,566541.83,1419,  ,2159,2496.1,239624.81,  ,587,N ,N ,N ,N 
METAPROTERENOL SULFATE ,METAPROTERENOL SULFATE ,370,1783,2402.7,142623.95,385,  ,1401,1949,110893.05,  ,317,N ,N ,N ,N 
METAXALONE ,METAXALONE ,48245,158027,182166.6,40566713.44,66106,  ,99733,117788.5,23983585.47,  ,46948,N ,N ,Y ,N 
METFORMIN HCL ,METFORMIN HCL ,375400,24603190,42649552.2,178244000.14,4834046,  ,19588294,35321461.6,145885753.65,  ,3930251,N ,N ,N ,N 
METFORMIN HCL ER ,METFORMIN HCL ,198171,4837835,8969924,156022403.69,1098651,  ,3991290,7695595.4,127783919.48,  ,920419,N ,N ,N ,N 
METHADONE HCL ,METHADONE HCL ,74554,1367493,1388189.4,35629301.70,157734,  ,482494,493898.9,11100580.49,  ,60945,Y ,N ,N ,N 
METHADONE INTENSOL ,METHADONE HCL ,588,2029,2086.9,87571.76,505,  ,1353,1396.2,38995.38,  ,380,Y ,N ,N ,N 
METHADOSE ,METHADONE HCL ,255,985,998.4,26512.74,190,  ,402,405.1,7519.67,  ,123,Y ,N ,N ,N 
METHAMPHETAMINE HCL ,METHAMPHETAMINE HCL ,502,2262,2442.7,1677532.67,370,  ,789,925,520051.91,  ,137,N ,N ,N ,N 
METHAZOLAMIDE ,METHAZOLAMIDE ,6074,50243,65021,17115311.04,12325,  ,44633,58214,15104379.13,  ,11101,N ,N ,N ,N 
METHENAMINE HIPPURATE ,METHENAMINE HIPPURATE ,23347,275535,361894.5,26850261.10,53120,  ,228859,305137.9,22283402.77,  ,45474,N ,N ,N ,N 
METHENAMINE MANDELATE ,METHENAMINE MANDELATE ,1338,5145,6818.3,469432.51,1581,  ,4532,6088.3,401352.01,  ,1400,N ,N ,N ,N 
METHIMAZOLE ,METHIMAZOLE ,64145,596320,922055.9,7533799.49,118031,  ,507635,803911.2,6319906.78,  ,100409,N ,N ,N ,N 
METHITEST ,METHYLTESTOSTERONE ,20,40,51.3,5358.80,18,  ,25,29.6,3126.68,# ,,N ,N ,N ,N 
METHOCARBAMOL ,METHOCARBAMOL ,131784,888824,981730.8,15145271.31,327237,  ,373211,424084.3,6612992.80,  ,158721,N ,N ,Y ,N 
METHOTREXATE ,METHOTREXATE SODIUM ,85992,2366738,3570257.7,175212464.27,429034,  ,1892815,2944236.5,142636760.08,  ,341347,N ,N ,N ,N 
METHOTREXATE ,METHOTREXATE SODIUM/PF ,21,29,37.3,570.63,22,  ,16,24.3,115.97,# ,,N ,N ,N ,N 
METHOTREXATE SODIUM ,METHOTREXATE SODIUM/PF ,5840,45343,64692.3,660080.88,14871,  ,30500,44818.9,454757.55,  ,9879,N ,N ,N ,N 
METHOXSALEN ,"METHOXSALEN, RAPID ",264,865,1020.3,2067025.59,338,  ,667,794.1,1539748.28,  ,257,N ,N ,N ,N 
METHSCOPOLAMINE BROMIDE ,METHSCOPOLAMINE BROMIDE ,3160,17076,21341.2,2272531.59,5670,  ,13223,16871.9,1731918.66,  ,4546,N ,N ,N ,N 
METHYCLOTHIAZIDE ,METHYCLOTHIAZIDE ,1427,6178,11875.9,485345.02,1309,  ,6028,11662.9,476907.17,  ,1285,N ,N ,N ,N 
METHYLDOPA ,METHYLDOPA ,9607,46368,74234.8,930773.06,10619,  ,39703,65686.3,815185.41,  ,8975,N ,N ,Y ,N 
METHYLDOPA-HYDROCHLOROTHIAZIDE ,METHYLDOPA/HYDROCHLOROTHIAZIDE ,579,2737,4321.4,288417.18,542,  ,2706,4290.4,286852.00,# ,,N ,N ,Y ,N 
METHYLERGONOVINE MALEATE ,METHYLERGONOVINE MALEATE ,557,1296,1419.6,1984641.50,703,  ,371,455.2,806948.82,  ,122,N ,N ,N ,N 
METHYLIN ,METHYLPHENIDATE HCL ,,11,11,2784.85,,* ,,,,* ,,N ,N ,N ,N 
METHYLPHENIDATE ER ,METHYLPHENIDATE HCL ,27997,175742,194834.9,39812480.17,28860,  ,60207,72762.2,14373454.19,  ,11008,N ,N ,N ,N 
METHYLPHENIDATE HCL ,METHYLPHENIDATE HCL ,75257,623309,666713.3,38021748.81,105338,  ,298268,329361.4,17012235.26,  ,56907,N ,N ,N ,N 
METHYLPHENIDATE HCL CD ,METHYLPHENIDATE HCL ,2712,10720,11705.6,2130833.10,2265,  ,3045,3715.7,649956.34,  ,797,N ,N ,N ,N 
METHYLPHENIDATE LA ,METHYLPHENIDATE HCL ,4681,19151,21194.9,3704731.05,3765,  ,6999,8398.2,1486811.11,  ,1491,N ,N ,N ,N 
METHYLPHENIDATE SR ,METHYLPHENIDATE HCL ,1059,1979,2072.6,169389.08,999,  ,796,863.5,68202.10,  ,422,N ,N ,N ,N 
METHYLPREDNISOLONE ,METHYLPREDNISOLONE ,336311,3283447,3328821.3,65788278.41,2503629,  ,2592450,2630347.3,51401442.30,  ,1994368,N ,N ,N ,N 
METHYLPREDNISOLONE ACETATE ,METHYLPREDNISOLONE ACETATE ,2729,11484,11784,158691.11,8814,  ,9127,9391.7,124349.02,  ,6970,N ,N ,N ,N 
METHYLPREDNISOLONE SOD SUCC ,METHYLPREDNISOLONE SOD SUCC ,2250,8385,8449.6,450371.99,3943,  ,3303,3340.6,135217.86,  ,1731,N ,N ,N ,N 
METHYLTESTOSTERONE ,METHYLTESTOSTERONE ,12,19,20.8,127380.21,12,# ,,,,# ,,N ,N ,N ,N 
METIPRANOLOL ,METIPRANOLOL ,1152,4070,5842.4,139469.86,1209,  ,3930,5665.6,135548.01,  ,1169,N ,N ,N ,N 
METOCLOPRAMIDE HCL ,METOCLOPRAMIDE HCL ,196077,1534248,1788184.3,11823983.61,505197,  ,994101,1181277.8,7532695.39,  ,349445,N ,N ,N ,N 
METOCLOPRAMIDE HCL ODT ,METOCLOPRAMIDE HCL ,83,110,128,76265.37,80,  ,64,80,40824.44,  ,47,N ,N ,N ,N 
METOLAZONE ,METOLAZONE ,122740,1010505,1354010.3,41415999.42,288327,  ,834363,1126835.6,33645253.57,  ,241585,N ,N ,N ,N 
METOPROLOL SUCCINATE ,METOPROLOL SUCCINATE ,374582,18445442,31953142.5,609728170.71,3549916,  ,16264738,28773906.9,546295022.85,  ,3155763,N ,N ,N ,N 
METOPROLOL TARTRATE ,METOPROLOL TARTRATE ,419959,21575406,36027907.4,141280576.01,4176527,  ,18451709,31632767.5,123664910.77,  ,3611674,N ,N ,N ,N 
METOPROLOL-HYDROCHLOROTHIAZIDE ,METOPROLOL/HYDROCHLOROTHIAZIDE ,14808,75001,129470.1,4812731.65,15320,  ,62215,111662.5,4125578.09,  ,12849,N ,N ,N ,N 
METOZOLV ODT ,METOCLOPRAMIDE HCL ,108,232,266.8,157769.94,111,  ,107,138,70394.16,  ,61,N ,N ,N ,N 
METRO IV ,METRONIDAZOLE/SODIUM CHLORIDE ,138,373,373,9385.08,139,  ,222,222,5724.73,  ,101,N ,Y ,N ,N 
METROCREAM ,METRONIDAZOLE ,182,289,331.9,169049.89,173,  ,245,285.5,146649.77,  ,147,N ,N ,N ,N 
METROGEL ,METRONIDAZOLE ,1543,2719,3090.2,960458.97,1711,  ,2299,2638.4,806248.00,  ,1524,N ,N ,N ,N 
METROGEL-VAGINAL ,METRONIDAZOLE ,160,192,201.7,38456.55,158,  ,111,119,23637.94,  ,79,N ,N ,N ,N 
METROLOTION ,METRONIDAZOLE ,62,105,161.2,97729.59,54,  ,88,138.2,80740.46,# ,,N ,N ,N ,N 
METRONIDAZOLE ,METRONIDAZOLE ,409507,2051929,2106792.9,92984705.74,1473677,  ,1538547,1587780,75311170.29,  ,1120496,N ,Y ,N ,N 
METRONIDAZOLE ,METRONIDAZOLE/SODIUM CHLORIDE ,1736,5555,5557.8,123080.17,2093,  ,3971,3971,86585.01,  ,1674,N ,Y ,N ,N 
MEXILETINE HCL ,MEXILETINE HCL ,11936,63426,95387.1,7302205.11,13214,  ,49203,76630.4,5708678.63,  ,10327,N ,N ,N ,N 
MIACALCIN ,"CALCITONIN,SALMON,SYNTHETIC ",733,2967,3829.9,8637845.24,700,  ,2739,3563.9,7831539.72,  ,629,N ,N ,N ,N 
MICARDIS ,TELMISARTAN ,6384,27460,41421.7,6749463.54,6475,  ,25713,38975.6,6350786.38,  ,6028,N ,N ,N ,N 
MICARDIS HCT ,TELMISARTAN/HYDROCHLOROTHIAZID ,8146,26767,50412.7,6910350.14,8865,  ,25130,47897.6,6525662.64,  ,8379,N ,N ,N ,N 
MICONAZOLE 3 ,MICONAZOLE NITRATE ,1608,1905,1909,90721.07,1672,  ,1189,1193,56683.69,  ,1053,N ,N ,N ,N 
MICRO-K ,POTASSIUM CHLORIDE ,,11,13,438.56,,  ,11,13,438.56,* ,,N ,N ,N ,N 
MICROGESTIN ,NORETHINDRONE AC-ETH ESTRADIOL ,2359,9392,13344.4,264854.83,2191,  ,183,258.3,4850.22,  ,49,N ,N ,N ,N 
MICROGESTIN FE ,NORETHINDRONE-E.ESTRADIOL-IRON ,4926,20556,30055.1,545803.32,4721,  ,233,365,6355.93,  ,57,N ,N ,N ,N 
MICROZIDE ,HYDROCHLOROTHIAZIDE ,179,668,1134,44441.24,157,  ,599,1036.5,40520.29,  ,141,N ,N ,N ,N 
MIDAZOLAM HCL ,MIDAZOLAM HCL ,492,11054,11067.1,57559.19,9504,  ,7390,7392,33718.00,  ,6666,N ,N ,N ,N 
MIDAZOLAM HCL ,MIDAZOLAM HCL/PF ,382,7142,7148,28187.90,6441,  ,4975,4975,18589.94,  ,4589,N ,N ,N ,N 
MIDODRINE HCL ,MIDODRINE HCL ,80177,557341,679348.8,45606825.59,120161,  ,413181,511034.8,33067999.88,  ,89819,N ,N ,N ,N 
MIGERGOT ,ERGOTAMINE TARTRATE/CAFFEINE ,482,2058,2391.9,2012403.94,401,  ,1749,2039.3,1687084.35,  ,338,N ,N ,N ,N 
MIGRANAL ,DIHYDROERGOTAMINE MESYLATE ,647,1726,1813.1,5396545.13,652,  ,481,514.5,1278225.88,  ,197,N ,N ,N ,N 
MILLIPRED ,PREDNISOLONE ,664,1608,2007.9,484049.24,649,  ,1284,1600.8,350105.70,  ,511,N ,N ,N ,N 
MILLIPRED DP ,PREDNISOLONE ,29,33,33.1,6579.77,30,  ,22,22.1,3965.59,# ,,N ,N ,N ,N 
MILRINONE IN 5% DEXTROSE ,MILRINONE LACTATE/D5W ,39,523,523.3,155268.17,32,  ,408,408,118024.95,# ,,N ,N ,N ,N 
MILRINONE LACTATE ,MILRINONE LACTATE ,170,2488,2488,1761440.73,167,  ,1390,1390,893602.70,  ,91,N ,N ,N ,N 
MIMVEY ,ESTRADIOL/NORETHINDRONE ACET ,3547,15394,22514.7,2126206.70,3770,  ,10487,16142.7,1489587.88,  ,2771,N ,N ,Y ,N 
MIMVEY LO ,ESTRADIOL/NORETHINDRONE ACET ,1805,6889,10848.3,1044262.56,1897,  ,5652,9183.7,885790.04,  ,1590,N ,N ,Y ,N 
MINASTRIN 24 FE ,NORETHINDRONE-E.ESTRADIOL-IRON ,594,2593,3243.5,385170.00,543,* ,,,,* ,,N ,N ,N ,N 
MINI ULTRA-THIN II ,"PEN NEEDLE, DIABETIC ",1233,2676,4790.9,95113.55,1318,  ,1913,3550.7,67853.40,  ,940,N ,N ,N ,N 
MINIPRESS ,PRAZOSIN HCL ,37,132,236.6,38348.09,33,# ,,,,# ,,N ,N ,N ,N 
MINITRAN ,NITROGLYCERIN ,498,1198,1641.3,107437.90,481,  ,1092,1496.3,100282.93,  ,431,N ,N ,N ,N 
MINIVELLE ,ESTRADIOL ,5140,26803,35950.8,3829363.92,7387,  ,18794,26212.7,2774927.36,  ,5470,N ,N ,Y ,N 
MINOCIN ,MINOCYCLINE HCL ,73,243,343.1,347770.48,72,  ,178,262.1,250207.06,  ,49,N ,Y ,N ,N 
MINOCYCLINE HCL ,MINOCYCLINE HCL ,78144,522095,651621.5,14175871.57,216199,  ,370311,478399.5,10198749.31,  ,165553,N ,Y ,N ,N 
MINOCYCLINE HCL ER ,MINOCYCLINE HCL ,121,331,476.6,151263.07,120,  ,239,351,107514.92,  ,84,N ,Y ,N ,N 
MINOXIDIL ,MINOXIDIL ,41260,282901,419259.4,5536690.28,58305,  ,171145,275003.6,3560557.25,  ,36610,N ,N ,N ,N 
MIRAPEX ,PRAMIPEXOLE DI-HCL ,1360,6016,8778.2,3264114.10,1199,  ,5093,7535.2,2796758.94,  ,1019,N ,N ,N ,N 
MIRAPEX ER ,PRAMIPEXOLE DI-HCL ,2969,14770,20608.4,10353568.10,3439,  ,12663,17972.2,8974443.74,  ,2977,N ,N ,N ,N 
MIRCETTE ,DESOG-E.ESTRADIOL/E.ESTRADIOL ,25,119,155.1,16552.54,20,* ,,,,* ,,N ,N ,N ,N 
MIRENA ,LEVONORGESTREL ,456,498,1071.1,411052.61,498,  ,28,51,23020.27,  ,28,N ,N ,N ,N 
MIRTAZAPINE ,MIRTAZAPINE ,246123,6108120,7346272.4,97699870.95,1082638,  ,4732915,5790886.1,79852916.01,  ,846618,N ,N ,N ,N 
MIRVASO ,BRIMONIDINE TARTRATE ,2455,5119,5653.6,1753446.58,2925,  ,4292,4793.1,1472904.52,  ,2571,N ,N ,N ,N 
MISOPROSTOL ,MISOPROSTOL ,28783,144229,193549.6,9087470.95,46232,  ,110376,153758.3,7061835.05,  ,34950,N ,N ,N ,N 
