Drug Name,Generic Name, Number of Prescribers , Number of Medicare Part D Claims , Number of Standardized 30-Day Part D Fills ,Aggregate Cost Paid for Part D Claims, Number of Medicare Beneficiaries , GE65 Suppression Flag , Number of Medicare Part D Claims for Beneficiaries 65+ , Number of Standardized 30-Day Part D Fills for Beneficiaries 65+ ,Aggregate Cost Paid for Part D Claims for Beneficiaries 65+, Beneficiary 65+ Suppression Flag , Number of Medicare Beneficiaries 65+ , Opioid Drug Flag , Antibiotic Drug Flag , High Risk Medication (HRM) Drug Flag , Antipsychotic Drug Flag 
MINIVELLE ,ESTRADIOL ,3081,12125,15766.3,1160872.84,4470,  ,8604,11602.3,851229.34,  ,3237,N ,N ,Y ,N 
MINOCIN ,MINOCYCLINE HCL ,92,309,439.7,179397.34,89,  ,238,338,133171.42,  ,70,N ,Y ,N ,N 
MINOCIN ,MINOCYCLINE HCL/SKIN CL NO.4 ,,13,13,9237.13,,# ,,,,# ,,N ,Y ,N ,N 
MINOCYCLINE HCL ,MINOCYCLINE HCL ,78145,498544,600603.6,12595825.26,208836,  ,345292,429643.7,8661654.87,  ,156871,N ,Y ,N ,N 
MINOXIDIL ,MINOXIDIL ,42278,314257,439748.6,8693119.26,62132,  ,182688,276675,5216744.65,  ,37706,N ,N ,N ,N 
MIRAPEX ,PRAMIPEXOLE DI-HCL ,2092,9273,13270.1,4166682.91,1906,  ,7898,11527.7,3608829.00,  ,1619,N ,N ,N ,N 
MIRAPEX ER ,PRAMIPEXOLE DI-HCL ,4090,26681,37643.3,15977917.07,5172,  ,23055,33042.1,13967282.03,  ,4466,N ,N ,N ,N 
MIRCETTE ,DESOG-E.ESTRADIOL/E.ESTRADIOL ,15,88,116.8,11896.72,15,  ,0,0,0.00,  ,0,N ,N ,N ,N 
MIRENA ,LEVONORGESTREL ,172,186,266,136105.01,185,  ,19,25,13784.11,  ,19,N ,N ,N ,N 
MIRTAZAPINE ,MIRTAZAPINE ,220711,5369314,6253800.2,85708036.74,929173,  ,4157023,4911552.7,67350041.87,  ,722078,N ,N ,N ,N 
MIRVASO ,BRIMONIDINE TARTRATE ,784,979,1016.1,260944.01,869,  ,853,890.1,228613.05,  ,769,N ,N ,N ,N 
MISOPROSTOL ,MISOPROSTOL ,29954,161146,211192.1,10576534.49,47254,  ,123380,167489,8187105.71,  ,35704,N ,N ,N ,N 
MITOMYCIN ,MITOMYCIN ,115,274,298.4,170865.38,151,  ,259,282.6,160832.69,# ,,N ,N ,N ,N 
MITOXANTRONE HCL ,MITOXANTRONE HCL ,,22,25.1,5543.82,11,# ,,,,# ,,N ,N ,N ,N 
MOBIC ,MELOXICAM ,1476,4804,7322,1627898.31,1354,  ,4104,6432.8,1408865.80,  ,1171,N ,N ,N ,N 
MODAFINIL ,MODAFINIL ,40273,259981,308634.2,237678211.48,52547,  ,118714,150169.1,103026397.91,  ,26715,N ,N ,N ,N 
MOEXIPRIL HCL ,MOEXIPRIL HCL ,12894,77844,130547.4,3296055.33,13465,  ,71730,122063.4,3079615.86,  ,12566,N ,N ,N ,N 
MOEXIPRIL-HYDROCHLOROTHIAZIDE ,MOEXIPRIL/HYDROCHLOROTHIAZIDE ,10426,66156,112188.3,2810817.72,11678,  ,59959,103554.2,2594757.09,  ,10728,N ,N ,N ,N 
MOMETASONE FUROATE ,MOMETASONE FUROATE ,76638,416413,431395.9,11684263.56,257968,  ,341653,354947.1,9477729.59,  ,217118,N ,N ,N ,N 
MONO-LINYAH ,NORGESTIMATE-ETHINYL ESTRADIOL ,838,3053,3634.9,72143.73,794,* ,,,,* ,,N ,N ,N ,N 
MONODOX ,DOXYCYCLINE MONOHYDRATE ,212,392,411.4,232801.14,247,  ,296,315.4,175382.89,  ,194,N ,Y ,N ,N 
MONOJECT ,"SYRING W-NDL,DISP,INSUL,0.5ML ",45,77,116.4,1080.71,50,  ,63,99.7,930.46,  ,38,N ,N ,N ,N 
MONOJECT INSULIN SAFETY SYRNG ,"SYRINGE W-NDL, DISP., INSULIN ",3157,25553,26346.3,914985.54,5029,  ,22182,22796.4,784787.20,  ,4315,N ,N ,N ,N 
MONOJECT INSULIN SYRINGE ,"SYRING W-NDL,DISP,INSUL,0.3ML ",1539,5476,7044.6,139434.34,1869,  ,3982,5238.3,108844.66,  ,1315,N ,N ,N ,N 
MONOJECT INSULIN SYRINGE ,"SYRING W-NDL,DISP,INSUL,0.5ML ",9987,56128,63370.6,1514765.79,14108,  ,45596,51462.2,1264028.77,  ,11152,N ,N ,N ,N 
MONOJECT INSULIN SYRINGE ,"SYRINGE & NEEDLE,INSULIN,1 ML ",5158,20020,25402.4,295710.29,6505,  ,13495,17358,195238.91,  ,4354,N ,N ,N ,N 
MONONESSA ,NORGESTIMATE-ETHINYL ESTRADIOL ,3909,14789,19415.1,398069.49,3716,* ,,,,* ,,N ,N ,N ,N 
MONTELUKAST SODIUM ,MONTELUKAST SODIUM ,250215,6426164,9042072.9,288476026.22,1275948,  ,4617244,6768994.8,217494167.04,  ,954087,N ,N ,N ,N 
MONUROL ,FOSFOMYCIN TROMETHAMINE ,7933,17028,17581,2363821.33,10351,  ,14839,15320.5,1978530.77,  ,9100,N ,Y ,N ,N 
MORGIDOX ,DOXYCYCLINE HYCLATE ,88,127,133,13889.47,94,  ,76,82,8468.58,  ,67,N ,Y ,N ,N 
MORGIDOX ,DOXYCYCLINE/SKIN CLEANSER #19 ,13,21,21,7631.53,14,# ,,,,# ,,N ,Y ,N ,N 
MORPHINE SULFATE ,MORPHINE SULFATE ,115982,907437,918317.6,20555618.19,271272,  ,444412,450424.4,9404854.71,  ,189171,Y ,N ,N ,N 
MORPHINE SULFATE ,MORPHINE SULFATE/PF ,28,43,43,4406.00,25,# ,,,,# ,,Y ,N ,N ,N 
MORPHINE SULFATE ER ,MORPHINE SULFATE ,158869,3054137,3110078.2,192694112.30,441692,  ,1174404,1207232.1,62754227.37,  ,198215,Y ,N ,N ,N 
MOTOFEN ,DIFENOXIN HCL/ATROPINE SULFATE ,98,289,320.7,144821.62,95,  ,164,191.2,85144.77,  ,69,N ,N ,N ,N 
MOVIPREP ,PEG3350/SOD SUL/NACL/ASB/C/KCL ,16266,286481,287253.9,20487754.46,280118,  ,248667,249384.5,17758710.51,  ,243708,N ,N ,N ,N 
MOXATAG ,AMOXICILLIN ,67,117,121,28363.41,76,  ,86,90,21192.97,  ,56,N ,Y ,N ,N 
MOXEZA ,MOXIFLOXACIN HCL ,5402,15398,15462.7,1465448.95,12138,  ,13346,13405.5,1269675.56,  ,10486,N ,N ,N ,N 
MOZOBIL ,PLERIXAFOR ,42,104,104,1730535.30,86,  ,76,76,1284010.26,  ,65,N ,N ,N ,N 
MS CONTIN ,MORPHINE SULFATE ,981,4955,5066.6,3952685.22,722,  ,1540,1586.6,1044841.38,  ,258,Y ,N ,N ,N 
MULTAQ ,DRONEDARONE HCL ,42198,478466,649296.8,190573132.46,86761,  ,452662,617448.7,181036097.81,  ,81959,N ,N ,N ,N 
MULTI-VITAMIN WITH FLUORIDE ,PEDI M.VIT NO.17 WITH FLUORIDE ,61,184,209.3,2153.14,62,  ,81,91.9,974.37,  ,30,N ,N ,N ,N 
MULTIGEN ,IRON AG/C/B12/CA/SUC.ACID/STOM ,429,1905,3240.3,104965.25,460,  ,1834,3121.3,101287.74,  ,440,N ,N ,N ,N 
MULTIGEN FOLIC ,IRON ASPGLY/C/B12/FA/CA-TH/SUC ,71,275,525.8,17787.69,71,  ,257,490.8,16473.01,# ,,N ,N ,N ,N 
MULTIGEN PLUS ,IRON FUM & AG/C/B12/FA/CA/SUCC ,304,1267,2334,77380.24,319,  ,1205,2244,73983.76,  ,308,N ,N ,N ,N 
MULTIVITAMIN WITH FLUORIDE ,PEDI M.VIT NO.17 WITH FLUORIDE ,88,184,255.2,2138.40,88,  ,92,128.1,1047.78,  ,47,N ,N ,N ,N 
MULTIVITAMINS W-FLUORIDE-IRON ,MULTIVITS WITH IRON & FLUORIDE ,12,41,56.3,892.91,12,  ,27,34.3,457.56,* ,,N ,N ,N ,N 
MULTIVITAMINS WITH FLUORIDE ,MULTIVITAMINS WITH FLUORIDE ,32,63,77,1022.94,27,  ,34,40,602.04,  ,15,N ,N ,N ,N 
MULTIVITAMINS WITH FLUORIDE ,PEDI M.VIT NO.17 WITH FLUORIDE ,222,814,912.1,8801.18,223,  ,438,498.4,4897.29,  ,130,N ,N ,N ,N 
MULTIVITAMINS WITH FLUORIDE ,PEDI MVI NO.16 WITH FLUORIDE ,12,35,41,339.86,11,# ,,,,# ,,N ,N ,N ,N 
MUPIROCIN ,MUPIROCIN ,237697,1808034,1821399.3,28232322.75,1185440,  ,1401788,1412346.9,21772570.12,  ,941861,N ,N ,N ,N 
MUPIROCIN ,MUPIROCIN CALCIUM ,57476,135230,136422.5,11427663.70,99764,  ,103636,104514.4,8581941.31,  ,78071,N ,N ,N ,N 
MUSE ,ALPROSTADIL ,223,530,592.7,184431.97,233,  ,508,570.7,177559.36,  ,219,N ,N ,N ,N 
MUSTARGEN ,MECHLORETHAMINE HCL ,46,92,94.7,75081.03,56,# ,,,,# ,,N ,N ,N ,N 
MVC-FLUORIDE ,PEDI MVI NO.12/SODIUM FLUORIDE ,14,31,41,464.82,13,  ,15,21,195.98,* ,,N ,N ,N ,N 
MY WAY ,LEVONORGESTREL ,151,189,189,5762.86,143,  ,0,0,0.00,  ,0,N ,N ,N ,N 
MYAMBUTOL ,ETHAMBUTOL HCL ,138,361,386.4,28874.43,130,  ,293,312.3,20413.93,  ,100,N ,N ,N ,N 
MYCAMINE ,MICAFUNGIN SODIUM ,1165,4165,4165.5,4507299.96,1193,  ,2024,2024.4,2095084.66,  ,669,N ,N ,N ,N 
MYCOBUTIN ,RIFABUTIN ,1881,6791,7723.4,4751218.79,2020,  ,4430,5214.1,3238672.65,  ,1393,N ,N ,N ,N 
MYCOPHENOLATE MOFETIL ,MYCOPHENOLATE MOFETIL ,24729,231498,313015.9,29166335.00,42062,  ,129118,183415,16001184.20,  ,23608,N ,N ,N ,N 
MYDRIACYL ,TROPICAMIDE ,25,52,54,2517.40,34,# ,,,,# ,,N ,N ,N ,N 
MYFORTIC ,MYCOPHENOLATE SODIUM ,2933,23357,29504.5,19341031.66,3989,  ,9265,12642.6,7587289.30,  ,1606,N ,N ,N ,N 
MYLERAN ,BUSULFAN ,19,63,63,24779.38,17,# ,,,,# ,,N ,N ,N ,N 
MYORISAN ,ISOTRETINOIN ,370,871,871.5,348760.12,347,  ,439,439.5,159816.70,  ,182,N ,N ,N ,N 
MYRBETRIQ ,MIRABEGRON ,22477,199343,253479.3,53980076.09,66440,  ,176384,226888.8,48178956.30,  ,59810,N ,N ,N ,N 
MYSOLINE ,PRIMIDONE ,1045,6145,8413.6,4582764.42,901,  ,3434,5066.6,2347678.20,  ,589,N ,N ,N ,N 
MYZILRA ,LEVONORGESTREL-ETH ESTRADIOL ,351,1866,2144.9,45935.61,317,  ,0,0,0.00,  ,0,N ,N ,N ,N 
NABI-HB ,HEPATITIS B IMMUNE GLOBULIN ,30,144,155.5,294685.62,31,  ,93,103.3,190274.98,  ,19,N ,N ,N ,N 
NABUMETONE ,NABUMETONE ,98382,1097955,1427555.9,30671330.15,356848,  ,788247,1070835.5,23077211.19,  ,263815,N ,N ,N ,N 
NADOLOL ,NADOLOL ,80451,575729,975196.1,52071658.07,111359,  ,456701,816050,43062068.13,  ,89890,N ,N ,N ,N 
NADOLOL-BENDROFLUMETHIAZIDE ,NADOLOL/BENDROFLUMETHIAZIDE ,644,2837,5035.2,296370.23,598,  ,2647,4739.1,278789.50,  ,560,N ,N ,N ,N 
NAFCILLIN ,"NAFCILLIN IN DEXTROSE,ISO-OSM ",234,868,868.2,704692.10,241,  ,538,538.1,417921.02,  ,138,N ,Y ,N ,N 
NAFCILLIN SODIUM ,NAFCILLIN SODIUM ,1325,6040,6041.3,4769080.08,1480,  ,3235,3235.9,2547344.74,  ,829,N ,Y ,N ,N 
NAFTIN ,NAFTIFINE HCL ,14458,59030,61530.8,18502650.96,32328,  ,47052,49265.9,14717828.03,  ,26677,N ,N ,N ,N 
NAGLAZYME ,GALSULFASE ,,139,139,6499449.32,,  ,52,52,1622905.32,* ,,N ,N ,N ,N 
NALBUPHINE HCL ,NALBUPHINE HCL ,378,3686,3775.9,560205.56,354,  ,941,974.7,130121.01,  ,108,Y ,N ,N ,N 
NALFON ,FENOPROFEN CALCIUM ,252,584,717.2,104444.18,289,  ,447,561.2,82004.86,  ,226,N ,N ,N ,N 
NALOXONE HCL ,NALOXONE HCL ,705,6041,6045.6,247451.43,5477,  ,4360,4360,87743.43,  ,3968,N ,N ,N ,N 
NALTREXONE HCL ,NALTREXONE HCL ,12892,76700,83547.9,4604770.80,16733,  ,15793,19479.9,956110.75,  ,4483,N ,N ,N ,N 
NAMENDA ,MEMANTINE HCL ,176733,6877362,7871304.1,1564550594.50,798621,  ,6611285,7580124.2,1503171216.80,  ,766939,N ,N ,N ,N 
NAMENDA XR ,MEMANTINE HCL ,24143,208941,232200,46350138.40,63475,  ,201317,223988.3,44664870.69,  ,61161,N ,N ,N ,N 
NAPHAZOLINE HCL ,NAPHAZOLINE HCL ,3841,60889,71484.7,395319.01,23315,  ,56850,66847.5,368802.99,  ,21396,N ,N ,N ,N 
NAPRELAN ,NAPROXEN SODIUM ,2914,9071,10958.5,4163588.63,3975,  ,6237,7783.2,2938187.22,  ,2826,N ,N ,N ,N 
NAPROSYN ,NAPROXEN ,460,1006,1405.8,172858.57,447,  ,833,1159.8,145235.58,  ,350,N ,N ,N ,N 
NAPROXEN ,NAPROXEN ,299659,3497045,4210187.8,30696369.79,1392886,  ,2285955,2858122,20833033.98,  ,941833,N ,N ,N ,N 
NAPROXEN SODIUM ,NAPROXEN SODIUM ,43241,228976,258653.2,3014056.01,119836,  ,132305,154659.6,1816444.06,  ,70773,N ,N ,N ,N 
NARATRIPTAN HCL ,NARATRIPTAN HCL ,8648,38106,42522.9,3202227.21,10102,  ,16464,19723.5,1488152.67,  ,4285,N ,N ,N ,N 
NARDIL ,PHENELZINE SULFATE ,437,2354,2777.8,341127.75,358,  ,1670,2022.8,229718.00,  ,245,N ,N ,N ,N 
NAROPIN ,ROPIVACAINE HCL/PF ,,16,16,3089.10,11,# ,,,,# ,,N ,N ,N ,N 
NASACORT AQ ,TRIAMCINOLONE ACETONIDE ,2239,6305,8523.4,968739.52,2194,  ,5075,7029.7,801388.90,  ,1752,N ,N ,N ,N 
NASCOBAL ,CYANOCOBALAMIN (VITAMIN B-12) ,750,2104,3495.6,1196048.42,793,  ,1998,3348.7,1148367.08,  ,758,N ,N ,N ,N 
NASONEX ,MOMETASONE FUROATE ,173231,1450955,1756492.7,241671732.09,579473,  ,1091861,1350460.9,185188416.25,  ,456716,N ,N ,N ,N 
NATACHEW ,PNV55/IRON FUM & BISGLY/FA ,,19,23,1956.58,,* ,,,,* ,,N ,N ,N ,N 
NATACYN ,NATAMYCIN ,502,926,1039.4,238029.20,576,  ,750,847.4,192906.06,  ,464,N ,N ,N ,N 
NATALVIRT 90 DHA ,PN W-CA64/IRON CB&GL/FA/DSS/DH ,26,53,65,3603.01,26,  ,15,23,1271.09,* ,,N ,N ,N ,N 
NATALVIRT CA ,PNV38/IRON CBN&GLUC/FA/DSS/DHA ,19,53,57,3244.82,21,* ,,,,* ,,N ,N ,N ,N 
NATALVIRT FLT ,"IRON, CARB & GLUC/FA/B12/C/DSS ",13,35,39,1382.97,13,  ,35,39,1382.97,  ,13,N ,N ,N ,N 
NATAZIA ,ESTRADIOL VALERATE/DIENOGEST ,118,492,585.8,54933.70,110,* ,,,,* ,,N ,N ,N ,N 
NATEGLINIDE ,NATEGLINIDE ,34202,315206,450014.3,37703955.62,61860,  ,281741,408237.8,34010312.91,  ,55462,N ,N ,N ,N 
NATELLE ONE ,"PNV WITH CA,NO.70/IRON/FA/DHA ",12,30,33,3571.51,11,* ,,,,* ,,N ,N ,N ,N 
NATURE-THROID ,"THYROID,PORK ",,33,45,347.08,,  ,33,45,347.08,* ,,N ,N ,Y ,N 
NEBUPENT ,PENTAMIDINE ISETHIONATE ,32,70,77.8,8127.95,29,  ,37,44.8,4662.02,  ,16,N ,N ,N ,N 
NECON ,NORETHINDRONE-ETHINYL ESTRAD ,4355,20723,27493.4,645235.55,3921,  ,237,358.7,8564.49,  ,57,N ,N ,N ,N 
NECON ,NORETHINDRONE-MESTRANOL ,501,2402,3054.3,78849.14,430,  ,225,293.9,9293.80,  ,46,N ,N ,N ,N 
NEEDLES ,"NEEDLES, INSULIN DISPOSABLE ",115,160,242.5,3207.86,114,  ,122,188.9,2357.37,  ,85,N ,N ,N ,N 
NEFAZODONE HCL ,NEFAZODONE HCL ,9539,55824,82262.4,3306247.76,9182,  ,35614,57328,2267841.94,  ,6215,N ,N ,N ,N 
NEO-POLYCIN ,NEOMY SULF/BACITRA/POLYMYXIN B ,408,583,583.1,25975.55,444,  ,461,461.1,20592.68,  ,361,N ,N ,N ,N 
NEO-POLYCIN HC ,NEOMY SULF/BACITRAC ZN/POLY/HC ,440,634,638,32930.54,484,  ,533,537,27712.25,  ,406,N ,N ,N ,N 
NEOMYCIN SULFATE ,NEOMYCIN SULFATE ,10979,45751,47728.5,1637826.85,33643,  ,35317,36640.4,1006860.73,  ,28000,N ,Y ,N ,N 
NEOMYCIN-BACITRACIN-POLY-HC ,NEOMY SULF/BACITRAC ZN/POLY/HC ,3407,5179,5249.8,227758.80,4018,  ,4131,4198.8,181077.56,  ,3207,N ,N ,N ,N 
NEOMYCIN-BACITRACIN-POLYMYXIN ,NEOMY SULF/BACITRA/POLYMYXIN B ,4460,6631,6722.1,266327.82,5146,  ,5310,5385.6,212245.67,  ,4155,N ,N ,N ,N 
NEOMYCIN-POLYMYXIN B ,NEOMY SULF/POLYMYXIN B SULFATE ,597,5592,5664.3,352603.85,782,  ,2782,2824.1,187322.26,  ,471,N ,N ,N ,N 
NEOMYCIN-POLYMYXIN-DEXAMETH ,NEO/POLYMYX B SULF/DEXAMETH ,53734,459344,465414.4,7840126.41,323339,  ,405423,410902.5,6894458.30,  ,285473,N ,N ,N ,N 
NEOMYCIN-POLYMYXIN-GRAMICIDIN ,NEOMYCIN/POLYMYXN B/GRAMICIDIN ,6075,12342,12824.1,395011.39,10660,  ,9785,10182.2,313028.15,  ,8447,N ,N ,N ,N 
NEOMYCIN-POLYMYXIN-HC ,NEOMYCIN/POLYMYXIN B SULF/HC ,98930,266574,270035.5,8194543.69,225034,  ,200149,203000.6,6204045.98,  ,168899,N ,N ,N ,N 
NEOMYCIN-POLYMYXIN-HYDROCORT ,NEOMYCIN/POLYMYXIN B SULF/HC ,94698,279431,284418,6187615.45,237189,  ,210992,215118.1,4652068.76,  ,179303,N ,N ,N ,N 
NEORAL ,"CYCLOSPORINE, MODIFIED ",1568,12595,17276.7,4159034.12,1871,  ,7111,10367.2,2404603.03,  ,1129,N ,N ,N ,N 
NEOSPORIN ,NEOMYCIN/POLYMYXN B/GRAMICIDIN ,17,23,23.6,1102.78,17,# ,,,,# ,,N ,N ,N ,N 
NEOSPORIN G.U. IRRIGANT ,NEOMY SULF/POLYMYXIN B SULFATE ,117,720,735.7,66764.98,125,  ,450,459.3,37614.68,  ,68,N ,N ,N ,N 
NEOSTIGMINE METHYLSULFATE ,NEOSTIGMINE METHYLSULFATE ,11,31,31.3,651.61,,* ,,,,* ,,N ,N ,N ,N 
NEPHPLEX RX ,VIT B CMPLX NO3/FA/C/BIOT/ZINC ,181,877,1386,12023.97,205,  ,768,1251,10823.03,  ,185,N ,N ,N ,N 
NEPHRO-VITE RX ,VIT B CMPLX 3/FA/VIT C/BIOTIN ,626,2130,4123.2,41041.65,631,  ,1941,3830,38307.34,  ,577,N ,N ,N ,N 
NEPHROCAPS ,FOLIC ACID/VITAMIN B COMP W-C ,875,2910,5933.3,107147.36,965,  ,2619,5387.2,96987.86,  ,878,N ,N ,N ,N 
NEPHROCAPS QT ,VIT B COMPLEX & C NO.13/FA/D3 ,31,76,126,3190.61,30,# ,,,,# ,,N ,N ,N ,N 
NEPHRON FA ,FE FUMARATE/DOSS/FA/BCOMP&C ,103,511,857.7,13774.46,127,  ,450,760.7,12189.42,  ,111,N ,N ,N ,N 
NEPTAZANE ,METHAZOLAMIDE ,73,196,224.9,31990.18,70,  ,181,209.9,29416.95,# ,,N ,N ,N ,N 
NESINA ,ALOGLIPTIN BENZOATE ,559,1574,1957.1,496100.47,707,  ,1302,1644.1,415643.31,  ,596,N ,N ,N ,N 
NESTABS ,PRENATAL VIT#86/IRON BISGLY/FA ,31,51,71,2624.97,25,* ,,,,* ,,N ,N ,N ,N 
NESTABS DHA ,PNV #87/IRON BISGLY/FA/DHA ,30,61,71,4104.94,30,* ,,,,* ,,N ,N ,N ,N 
NEULASTA ,PEGFILGRASTIM ,1719,9531,9666.6,46744998.09,3054,  ,7609,7731.3,37423682.40,  ,2446,N ,N ,N ,N 
NEUMEGA ,OPRELVEKIN ,33,78,78,218906.26,34,  ,50,50,116194.37,  ,22,N ,N ,N ,N 
NEUPOGEN ,FILGRASTIM ,5685,26211,26768.3,70721614.21,9143,  ,18230,18599.3,49007240.27,  ,6531,N ,N ,N ,N 
NEUPRO ,ROTIGOTINE ,8313,73348,85209.8,25924323.48,16990,  ,62745,73572.9,22612776.74,  ,14381,N ,N ,N ,N 
NEURIN-SL ,CYANOCOBALAMIN/MECOBALAMIN ,11,27,42,483.87,11,  ,27,42,483.87,  ,11,N ,N ,N ,N 
NEURONTIN ,GABAPENTIN ,6912,32489,42709.2,14385497.94,6232,  ,19034,26440.5,7738403.41,  ,3989,N ,N ,N ,N 
NEURPATH-B ,METHYL-B12/L-MEFOLATE/B6 PHOS ,,17,29.2,1023.35,,  ,17,29.2,1023.35,* ,,N ,N ,N ,N 
NEVANAC ,NEPAFENAC ,19585,468171,475235.3,73339959.50,273439,  ,441683,448319.2,69115326.84,  ,258703,N ,N ,N ,N 
NEVIRAPINE ,NEVIRAPINE ,3383,37784,43201.8,5365176.10,4704,  ,11004,13380.8,1649530.00,  ,1431,N ,N ,N ,N 
NEXA PLUS ,PNV53/IRON FUM/FA/DOCUSATE/DHA ,43,106,123,11850.67,43,  ,28,30,2877.91,* ,,N ,N ,N ,N 
NEXA SELECT ,PRENATAL #58/IRON/FA/DSS/DHA ,13,28,30,3374.54,12,  ,15,15,1801.79,* ,,N ,N ,N ,N 
NEXAVAR ,SORAFENIB TOSYLATE ,3401,17550,18023.4,138376741.21,5069,  ,13174,13577.6,103091512.28,  ,3798,N ,N ,N ,N 
NEXIUM ,ESOMEPRAZOLE MAGNESIUM ,294089,8190698,11282582,2525829943.50,1483767,  ,5841644,8345982.5,1832977044.60,  ,1096244,N ,N ,N ,N 
NEXIUM I.V. ,ESOMEPRAZOLE SODIUM ,80,726,727.5,319456.25,71,  ,120,121.5,48204.23,  ,31,N ,N ,N ,N 
NEXPLANON ,ETONOGESTREL ,44,47,49,31420.28,47,  ,0,0,0.00,  ,0,N ,N ,N ,N 
NEXT CHOICE ,LEVONORGESTREL ,48,59,59,1726.95,49,  ,0,0,0.00,  ,0,N ,N ,N ,N 
NEXT CHOICE ONE DOSE ,LEVONORGESTREL ,966,1355,1355,40904.99,923,  ,0,0,0.00,  ,0,N ,N ,N ,N 
NIACIN ER ,NIACIN ,71708,226461,366921.8,53668414.51,137478,  ,173820,296509.5,43166223.07,  ,109607,N ,N ,N ,N 
NIACOR ,NIACIN ,3170,13592,21340.5,365358.46,3148,  ,9404,16015.1,268596.41,  ,2429,N ,N ,N ,N 
NIASPAN ,NIACIN ,120684,1394820,2207947.8,377037887.49,304176,  ,1093578,1831372.4,312700875.24,  ,250442,N ,N ,N ,N 
NICARDIPINE HCL ,NICARDIPINE HCL ,4000,20905,32424.8,1311082.39,3894,  ,18361,29164.4,1001928.51,  ,3417,N ,N ,N ,N 
NICOMIDE ,M-TETRAHYROFOLATE/NIACIN/CU/ZN ,80,283,449,55200.77,84,# ,,,,# ,,N ,N ,N ,N 
NICOTROL ,NICOTINE ,12537,29386,30944.9,7377858.41,15294,  ,10941,11631.2,2742642.45,  ,5252,N ,N ,N ,N 
NICOTROL NS ,NICOTINE ,3171,9940,10503,2835729.64,3214,  ,2212,2423,652460.81,  ,819,N ,N ,N ,N 
NIFEDIAC CC ,NIFEDIPINE ,37303,138683,212111.8,9537350.96,50304,  ,119366,187001.1,8312409.48,  ,43494,N ,N ,N ,N 
NIFEDICAL XL ,NIFEDIPINE ,106923,907453,1463080.7,41255741.91,199508,  ,772885,1278362.3,35455937.52,  ,169023,N ,N ,N ,N 
NIFEDIPINE ,NIFEDIPINE ,9485,30593,38982.3,2530199.74,9802,  ,24286,31650.7,2027429.35,  ,7622,N ,N ,Y ,N 
NIFEDIPINE ER ,NIFEDIPINE ,188380,2868109,4348040.1,141098813.78,536532,  ,2409499,3763482.8,119473617.81,  ,453225,N ,N ,N ,N 
NILANDRON ,NILUTAMIDE ,778,4810,5988.9,11478518.93,1162,  ,4728,5878.9,11231423.51,  ,1138,N ,N ,N ,N 
NIMODIPINE ,NIMODIPINE ,729,1772,2119.3,1551781.90,744,  ,1241,1538.9,988641.03,  ,560,N ,N ,N ,N 
NIPENT ,PENTOSTATIN ,,14,14,31445.00,,  ,14,14,31445.00,* ,,N ,N ,N ,N 
NIRAVAM ,ALPRAZOLAM ,93,313,344.8,144215.89,89,  ,159,176.1,65211.13,  ,57,N ,N ,N ,N 
NISOLDIPINE ,NISOLDIPINE ,18872,126341,205736.8,37370953.73,22239,  ,116064,192149.5,34753538.77,  ,20603,N ,N ,N ,N 
NITRO-BID ,NITROGLYCERIN ,11908,27054,28007.7,1065730.28,15409,  ,22477,23282.6,891522.73,  ,12573,N ,N ,N ,N 
NITRO-DUR ,NITROGLYCERIN ,6146,25749,34880.8,4199544.32,6411,  ,24073,32845.1,3939855.15,  ,5930,N ,N ,N ,N 
NITROFURANTOIN ,NITROFURANTOIN ,2894,6745,6930.1,4547166.18,2851,  ,4340,4486,2855139.84,  ,2157,N ,Y ,Y ,N 
NITROFURANTOIN ,NITROFURANTOIN MACROCRYSTAL ,123401,814551,1007997,36502708.86,309743,  ,682821,852257.7,30070963.18,  ,263336,N ,Y ,Y ,N 
NITROFURANTOIN MONO-MACRO ,NITROFURANTOIN MONOHYD/M-CRYST ,275375,1694696,1769156.2,73039604.97,1084293,  ,1411614,1474320.8,60028040.00,  ,905195,N ,Y ,Y ,N 
NITROGLYCERIN ,NITROGLYCERIN ,21622,49148,57716.3,12043881.45,33106,  ,39406,46835.5,9634843.71,  ,27196,N ,N ,N ,N 
NITROGLYCERIN IN D5W ,NITROGLYCERIN/D5W ,16,20,20,783.73,18,# ,,,,# ,,N ,N ,N ,N 
NITROGLYCERIN PATCH ,NITROGLYCERIN ,73016,791004,990015.3,25620759.80,151034,  ,730313,917619.7,23751467.25,  ,137005,N ,N ,N ,N 
NITROLINGUAL ,NITROGLYCERIN ,17047,40106,43095,12213972.53,25226,  ,30800,33010.7,9320868.65,  ,19978,N ,N ,N ,N 
NITROMIST ,NITROGLYCERIN ,1014,1644,1933.7,470612.36,1113,  ,1330,1581.2,380077.38,  ,931,N ,N ,N ,N 
NITROSTAT ,NITROGLYCERIN ,240537,2153833,2306695,33271080.30,1353156,  ,1801149,1935292.7,28004822.32,  ,1159389,N ,N ,N ,N 
NIZATIDINE ,NIZATIDINE ,13105,74318,117236.4,3301267.97,16511,  ,61898,101554,2808254.17,  ,13869,N ,N ,N ,N 
NIZORAL ,KETOCONAZOLE ,337,624,779.7,35658.09,338,  ,490,636.6,28318.58,  ,271,N ,N ,N ,N 
